student_id,lesson,absent,score,concept,calculate,interpret,tier
S053,5,false,0.68,0.697,0.665,0.679,t2
S054,5,false,0.883,0.801,0.957,0.891,t3
S055,5,false,0.556,0.561,0.65,0.457,t2
S056,5,false,0.462,0.536,0.449,0.402,t1
S057,5,false,0.631,0.688,0.661,0.545,t2
S058,5,false,0.974,1.0,0.921,1.0,t3
S059,5,false,0.251,0.239,0.192,0.321,t1
S060,5,false,0.877,0.954,0.851,0.826,t3
S061,5,false,0.84,0.951,0.813,0.756,t3
S062,5,false,0.505,0.5,0.5,0.516,t2
S063,5,false,0.529,0.445,0.638,0.505,t2
S064,5,false,0.85,0.815,0.942,0.792,t3
S065,5,false,0.717,0.66,0.702,0.788,t2
S066,5,false,0.853,0.853,0.98,0.726,t3
S067,5,false,0.956,0.867,1.0,1.0,t3
S068,5,false,0.801,0.835,0.802,0.765,t3
S069,5,false,0.981,0.955,0.993,0.994,t3
S070,5,false,0.826,0.717,0.95,0.812,t3
S071,5,false,0.924,1.0,0.881,0.891,t3
S072,5,false,0.776,0.713,0.754,0.862,t2
S073,5,false,0.861,0.96,0.848,0.774,t3
S074,5,false,0.392,0.492,0.392,0.292,t1
S075,5,false,0.975,1.0,1.0,0.925,t3
S076,5,false,0.895,0.951,0.81,0.924,t3
S077,5,false,0.859,0.812,0.967,0.799,t3
S078,5,false,1.0,1.0,1.0,1.0,t3
S079,5,false,0.539,0.557,0.582,0.477,t2
S080,5,false,0.642,0.615,0.669,0.643,t2
S081,5,false,0.582,0.599,0.487,0.661,t2
S082,5,false,0.61,0.493,0.734,0.603,t2
S083,5,false,1.0,1.0,1.0,1.0,t3
S084,5,false,0.385,0.524,0.349,0.282,t1
S085,5,false,1.0,1.0,1.0,1.0,t3
S086,5,false,0.964,1.0,0.907,0.986,t3
S087,5,false,0.637,0.731,0.639,0.542,t2
S088,5,false,0.721,0.734,0.663,0.767,t2
S089,5,false,0.872,0.991,0.757,0.867,t3
S090,5,false,0.798,0.868,0.81,0.716,t2
S091,5,false,0.837,1.0,1.0,0.51,t3
S092,5,false,1.0,1.0,1.0,1.0,t3
S093,5,false,0.518,0.443,0.655,0.456,t2
S094,5,false,0.642,0.637,0.684,0.605,t2
S095,5,false,0.858,0.801,0.934,0.839,t3
S096,5,false,1.0,1.0,1.0,1.0,t3
S097,5,false,0.549,0.628,0.395,0.623,t2
S098,5,false,0.49,0.402,0.487,0.58,t1
S099,5,false,0.561,0.594,0.622,0.468,t2
S100,5,false,0.754,0.668,0.893,0.701,t2
S101,5,false,0.98,1.0,1.0,0.94,t3
S102,5,false,0.679,0.725,0.75,0.563,t2
S103,5,false,0.943,0.994,0.926,0.909,t3
S104,5,false,0.806,0.822,0.871,0.725,t3
S105,5,false,0.861,0.808,0.906,0.868,t3
S106,5,false,0.447,0.488,0.451,0.401,t1
S107,5,false,0.685,0.709,0.686,0.66,t2
S108,5,false,0.786,0.803,0.741,0.815,t2
S109,5,false,0.444,0.445,0.482,0.405,t1
S110,5,false,0.341,0.32,0.443,0.261,t1
S111,5,false,1.0,1.0,1.0,1.0,t3
S112,5,false,0.764,0.808,0.803,0.68,t2
S113,5,false,0.528,0.431,0.534,0.618,t2
S114,5,false,0.984,1.0,1.0,0.951,t3
S115,5,false,0.393,0.543,0.339,0.297,t1
S116,5,false,0.775,0.712,0.925,0.687,t2
S117,5,false,0.691,1.0,0.23,0.842,t2
S118,5,false,1.0,1.0,1.0,1.0,t3
S119,5,false,0.352,0.33,0.387,0.339,t1
S120,5,false,0.774,0.796,0.766,0.76,t2
S121,5,false,0.489,0.522,0.522,0.422,t1
S122,5,false,0.606,0.691,0.587,0.541,t2
S123,5,false,0.963,0.985,0.94,0.965,t3
S124,5,false,0.569,0.567,0.588,0.552,t2
S125,5,false,0.521,0.515,0.465,0.582,t2
S126,5,false,0.755,0.822,0.722,0.722,t2
S127,5,false,0.745,0.655,0.824,0.757,t2
S128,5,false,0.93,0.905,0.92,0.964,t3
S129,5,false,0.711,0.771,0.843,0.52,t2
S130,5,false,0.817,0.718,0.903,0.829,t3
S131,5,false,0.936,0.859,1.0,0.948,t3
S132,5,false,0.565,0.511,0.655,0.528,t2
S133,5,false,1.0,1.0,1.0,0.999,t3
S134,5,false,0.55,0.48,0.595,0.576,t2
S135,5,false,0.605,0.684,0.481,0.651,t2
S136,5,false,0.596,0.582,0.631,0.574,t2
S137,5,false,0.769,0.757,0.717,0.834,t2
S138,5,false,0.912,0.943,0.963,0.829,t3
S139,5,false,0.538,0.626,0.507,0.481,t2
S140,5,false,0.547,0.629,0.553,0.46,t2
S141,5,false,0.993,1.0,1.0,0.98,t3
S142,5,false,0.992,1.0,0.977,1.0,t3
S143,5,false,0.516,0.374,0.614,0.56,t2
S144,5,false,0.892,1.0,0.87,0.806,t3
S145,5,false,0.492,0.444,0.555,0.478,t1
S146,5,false,0.637,0.643,0.684,0.585,t2
S147,5,false,0.659,0.582,0.712,0.684,t2
S148,5,false,0.329,0.287,0.298,0.402,t1
S149,5,false,0.44,0.53,0.526,0.264,t1
S150,5,false,1.0,1.0,1.0,1.0,t3
S151,5,false,0.819,0.826,0.847,0.783,t3
S152,5,false,0.63,0.723,0.642,0.525,t2
S153,5,false,0.953,1.0,0.901,0.957,t3
S154,5,false,0.989,1.0,0.968,0.998,t3
S155,5,false,0.985,1.0,1.0,0.955,t3
S156,5,false,0.439,0.414,0.463,0.439,t1
S157,5,false,0.983,1.0,1.0,0.95,t3
S158,5,false,0.479,0.514,0.535,0.387,t1
S159,5,false,0.938,0.915,0.898,1.0,t3
S160,5,false,0.677,0.67,0.634,0.726,t2
S161,5,false,0.872,0.88,0.867,0.868,t3
S162,5,false,0.874,0.921,0.976,0.725,t3
S163,5,false,1.0,1.0,1.0,1.0,t3
S164,5,false,0.508,0.529,0.569,0.427,t2
S165,5,false,0.269,0.287,0.263,0.257,t1
S166,5,false,0.708,0.699,0.742,0.684,t2
S167,5,false,0.924,0.965,0.931,0.875,t3
S168,5,false,0.727,0.821,0.661,0.698,t2
S169,5,false,0.624,0.611,0.645,0.617,t2
S170,5,false,0.944,0.94,0.891,1.0,t3
S171,5,false,0.981,1.0,0.971,0.971,t3
S172,5,false,0.964,1.0,1.0,0.893,t3
S173,5,false,0.96,1.0,1.0,0.879,t3
S174,5,false,0.616,0.699,0.67,0.48,t2
S175,5,false,0.916,0.779,1.0,0.969,t3
S176,5,false,0.933,0.964,1.0,0.834,t3
S177,5,false,0.789,0.831,0.79,0.747,t2
S178,5,false,0.511,0.483,0.485,0.565,t2
S179,5,false,0.561,0.652,0.464,0.566,t2
S180,5,false,0.853,0.901,0.92,0.737,t3
S181,5,false,0.929,0.974,0.906,0.906,t3
S182,5,false,0.759,0.892,0.699,0.686,t2
S183,5,false,0.621,0.574,0.554,0.735,t2
S184,5,false,0.676,0.699,0.751,0.578,t2
S185,5,false,0.671,0.66,0.663,0.69,t2
S186,5,false,0.485,0.551,0.466,0.437,t1
S187,5,false,0.774,0.728,0.797,0.798,t2
S188,5,false,0.503,0.417,0.466,0.625,t2
S189,5,false,0.991,1.0,1.0,0.972,t3
S190,5,false,0.937,1.0,0.886,0.925,t3
S191,5,false,0.505,0.467,0.615,0.434,t2
S192,5,false,0.603,0.551,0.65,0.607,t2
S193,5,false,0.733,0.722,0.653,0.824,t2
S194,5,false,0.974,1.0,0.921,1.0,t3
S195,5,false,0.788,0.776,0.894,0.694,t2
S196,5,false,0.992,1.0,1.0,0.977,t3
S197,5,false,1.0,1.0,1.0,1.0,t3
S198,5,false,0.948,0.867,0.978,1.0,t3
S199,5,false,0.567,0.586,0.55,0.564,t2
S200,5,false,0.689,0.604,0.795,0.667,t2
S201,5,false,0.863,0.865,0.807,0.916,t3
S202,5,false,0.363,0.34,0.346,0.403,t1
S203,5,false,0.78,0.776,0.814,0.749,t2
S204,5,false,0.581,0.635,0.516,0.593,t2
S205,5,false,0.701,0.598,0.766,0.74,t2
S206,5,false,0.722,0.773,0.663,0.729,t2
S207,5,false,0.778,0.784,0.838,0.712,t2
S208,5,false,0.484,0.582,0.464,0.407,t1
S209,5,false,0.605,0.453,0.712,0.651,t2
S210,5,false,0.971,0.917,1.0,0.996,t3
S211,5,false,0.715,0.652,0.851,0.641,t2
S212,5,false,1.0,1.0,1.0,1.0,t3
S213,5,false,0.96,0.989,0.89,1.0,t3
S214,5,false,0.77,0.74,0.812,0.758,t2
S215,5,false,0.45,0.477,0.345,0.527,t1
S216,5,false,0.634,0.537,0.635,0.731,t2
S217,5,false,0.865,0.944,0.88,0.77,t3
S218,5,false,0.829,0.909,0.817,0.76,t3
S219,5,false,0.962,1.0,1.0,0.886,t3
S220,5,false,0.913,0.95,0.976,0.813,t3
S221,5,false,0.331,0.434,0.261,0.298,t1
S222,5,false,1.0,1.0,1.0,1.0,t3
S223,5,false,0.816,0.793,0.797,0.859,t3
S224,5,false,0.829,0.872,0.776,0.839,t3
S225,5,false,0.962,0.973,0.912,1.0,t3
S226,5,false,1.0,1.0,1.0,1.0,t3
S227,5,false,0.872,0.86,0.784,0.971,t3
S228,5,false,0.419,0.548,0.351,0.357,t1
S229,5,false,0.55,0.55,0.669,0.432,t2
S230,5,false,0.367,0.285,0.495,0.322,t1
S231,5,false,0.523,0.561,0.501,0.506,t2
S232,5,false,0.989,1.0,1.0,0.966,t3
S233,5,false,0.9,0.844,0.979,0.876,t3
S234,5,false,0.595,0.545,0.638,0.601,t2
S235,5,false,0.802,0.755,0.77,0.88,t3
S236,5,false,0.908,0.975,0.81,0.938,t3
S237,5,false,0.582,0.498,0.696,0.553,t2
S238,5,false,0.927,0.943,0.902,0.936,t3
S239,5,false,0.445,0.523,0.408,0.403,t1
S240,5,false,0.996,1.0,1.0,0.989,t3
S241,5,false,0.339,0.355,0.347,0.316,t1
S242,5,false,0.914,0.909,0.908,0.924,t3
S243,5,false,0.776,0.74,0.762,0.825,t2
S244,5,false,0.898,0.916,0.895,0.884,t3
S245,5,false,0.791,0.798,0.728,0.847,t2
S246,5,false,0.966,0.974,0.967,0.957,t3
S247,5,false,0.595,0.615,0.661,0.51,t2
S248,5,false,1.0,1.0,1.0,1.0,t3
S249,5,false,0.866,0.793,0.864,0.941,t3
S250,5,false,0.785,0.724,0.766,0.865,t2
S251,5,false,0.871,0.85,0.86,0.902,t3
S252,5,false,1.0,1.0,1.0,1.0,t3
S253,5,false,0.899,0.856,0.84,1.0,t3
S254,5,false,0.945,0.93,0.988,0.916,t3
S255,5,false,0.659,0.709,0.685,0.584,t2
S256,5,false,0.934,0.949,0.952,0.902,t3
S257,5,false,0.577,0.549,0.499,0.682,t2
S258,5,false,0.929,0.857,1.0,0.93,t3
S259,5,false,0.417,0.396,0.373,0.483,t1
S260,5,false,0.474,0.555,0.467,0.4,t1
S261,5,false,0.431,0.477,0.441,0.374,t1
S262,5,false,0.74,0.636,0.788,0.797,t2
S263,5,false,0.461,0.551,0.404,0.428,t1
S264,5,false,0.525,0.455,0.551,0.568,t2
S265,5,false,0.971,0.999,0.929,0.985,t3
S266,5,false,0.836,0.868,0.932,0.707,t3
S267,5,false,0.644,0.695,0.616,0.62,t2
S268,5,false,0.928,0.977,1.0,0.807,t3
S269,5,false,0.673,0.71,0.721,0.589,t2
S270,5,false,0.623,0.658,0.542,0.669,t2
S271,5,false,0.897,0.826,1.0,0.865,t3
S272,5,false,0.675,0.648,0.748,0.63,t2
S273,5,false,0.935,0.907,1.0,0.898,t3
S274,5,false,0.947,1.0,1.0,0.84,t3
S275,5,false,0.46,0.449,0.388,0.544,t1
S276,5,false,0.783,0.801,0.862,0.686,t2
S277,5,false,0.389,0.485,0.332,0.351,t1
S278,5,false,0.932,1.0,0.798,0.999,t3
S279,5,false,0.883,1.0,0.863,0.785,t3
S280,5,false,0.509,0.55,0.513,0.464,t2
S281,5,false,0.424,0.462,0.45,0.361,t1
S282,5,false,0.43,0.318,0.472,0.501,t1
S283,5,false,0.732,0.768,0.695,0.733,t2
S284,5,false,0.403,0.455,0.486,0.267,t1
S285,5,false,0.305,0.3,0.217,0.399,t1
S286,5,false,0.801,0.713,0.845,0.844,t3
S287,5,false,0.643,0.652,0.553,0.725,t2
S288,5,false,1.0,1.0,1.0,1.0,t3
S289,5,false,1.0,1.0,1.0,1.0,t3
S290,5,false,0.821,0.753,0.885,0.824,t3
S291,5,false,0.726,0.796,0.753,0.629,t2
S292,5,false,0.488,0.478,0.494,0.492,t1
S293,5,false,0.613,0.584,0.569,0.687,t2
S294,5,false,0.911,0.944,0.896,0.893,t3
S295,5,false,1.0,1.0,1.0,1.0,t3
S296,5,false,0.808,0.859,0.723,0.842,t3
S297,5,false,0.94,1.0,1.0,0.819,t3
S298,5,false,0.966,0.898,1.0,1.0,t3
S299,5,false,0.371,0.377,0.339,0.398,t1
S300,5,false,1.0,1.0,1.0,1.0,t3
